annotator,instance,length,scenario,time,label,prediction
4,acl14721,216,s0,1.474,1,1
4,acl19305,188,s0,8.823,1,1
4,acl20945,123,s0,3.221,1,1
4,acl23872,403,s0,21.14,1,1
4,acl14391,35,s0,2.047,1,1
4,acl30906,223,s0,8.653,1,1
4,acl40051,167,s0,5.425,1,1
4,acl25827,368,s0,6.34,1,1
4,acl13182,134,s0,1.726,1,1
4,acl21988,434,s0,9.195,1,1
4,acl36818,98,s0,9.955,1,1
4,acl40266,143,s0,8.833,1,1
4,acl20219,48,s0,4.885,1,1
4,acl26996,132,s0,2.635,1,1
4,acl21897,351,s0,23.154,1,1
4,acl30584,402,s0,9.758,1,1
4,acl24473,197,s0,36.402,1,1
4,acl28014,458,s0,29.39,1,1
4,acl40995,286,s0,14.104,1,1
4,acl18666,58,s0,7.052,1,1
4,acl23703,56,s0,5.596,1,1
4,acl37364,351,s0,35.367,1,1
4,acl30814,613,s0,5.717,1,1
4,acl30161,167,s0,12.742,1,1
4,acl30437,123,s0,7.716,1,1
4,acl25376,204,s0,9.271,1,1
4,acl11608,72,s0,4.995,1,1
4,acl22133,125,s0,6.012,1,1
4,acl11624,120,s0,7.652,1,1
4,acl38346,161,s0,12.648,1,1
4,acl30358,457,s0,11.974,1,1
4,acl31166,433,s0,27.888,1,1
4,acl38399,370,s0,3.304,1,1
4,acl18796,95,s0,4.816,1,1
4,acl18258,60,s0,3.338,1,1
4,acl15267,110,s0,1.432,1,1
4,acl12902,74,s0,9.15,1,1
4,acl13929,90,s0,9.641,1,1
4,acl18662,58,s0,27.46,1,1
4,acl41022,77,s0,21.073,1,1
4,acl19287,84,s0,4.809,1,1
4,acl33287,121,s0,9.426,1,1
4,acl20231,107,s0,16.857,1,1
4,acl23935,42,s0,4.335,1,1
4,acl34927,189,s0,2.945,1,1
4,acl30209,211,s0,44.069,1,1
4,acl28874,159,s0,8.165,1,1
4,acl11925,68,s0,12.836,1,1
4,acl14792,124,s0,9.743,1,1
4,acl16516,47,s0,1.715,1,1
4,acl15311,62,s0,5.005,1,1
4,acl14850,68,s0,3.31,1,1
4,acl26709,161,s0,120.474,1,1
4,acl14501,42,s0,3.662,1,1
4,acl20544,129,s0,7.777,1,1
4,acl26587,189,s0,1.847,1,1
4,acl14066,67,s0,3.015,1,1
4,acl11356,45,s0,2.842,1,1
4,acl14798,67,s0,7.202,1,1
4,acl31989,432,s0,78.348,1,1
4,acl15174,41,s0,2.966,1,1
4,acl38603,80,s0,5.463,1,1
4,acl23090,223,s0,6.208,1,1
4,acl11537,60,s0,4.262,1,1
4,acl18635,93,s0,4.133,1,1
4,acl22312,267,s0,8.69,1,1
4,acl25578,147,s0,4.331,1,1
4,acl15315,93,s0,2.126,1,1
4,acl14602,48,s0,3.57,1,1
4,acl32940,74,s0,5.133,1,1
4,acl14438,48,s0,2.172,1,1
4,acl30006,84,s0,2.051,1,1
4,acl29311,268,s0,19.039,1,1
4,acl19638,84,s0,5.997,1,1
4,acl20059,166,s0,11.116,1,1
4,acl20293,57,s0,2.268,1,1
4,acl35704,298,s0,12.462,1,1
4,acl11875,72,s0,4.687,1,1
4,acl18998,54,s0,7.655,1,1
4,acl13280,173,s0,23.748,1,1
4,acl14858,73,s0,389.417,1,1
4,acl27962,109,s0,2.426,1,1
4,acl17955,89,s0,8.121,1,1
4,acl35365,226,s0,25.6,1,1
4,acl17850,53,s0,3.137,1,1
4,acl19712,46,s0,4.811,1,1
4,acl35422,273,s0,46.915,1,1
4,acl19220,97,s0,6.783,1,1
4,acl37344,208,s0,9.9,1,1
4,acl30365,189,s0,18.147,1,1
4,acl27401,110,s0,18.801,1,1
4,acl29330,185,s0,6.947,1,1
4,acl28289,329,s0,19.682,1,1
4,acl19245,105,s0,6.741,1,1
4,acl14272,159,s0,6.055,1,1
4,acl29948,136,s0,8.059,1,1
4,acl28022,65,s0,3.721,1,1
4,acl22022,47,s0,6.375,1,1
4,acl25469,150,s0,13.008,1,1
4,acl31486,110,s0,8.797,1,1
4,acl20728,55,s0,5.098,1,1
4,acl11363,42,s0,25.405,1,1
4,acl22610,32,s0,2.246,1,1
4,acl18163,80,s0,11.811,1,1
4,acl11207,86,s0,7.432,1,1
4,acl31186,108,s0,7.629,1,1
4,acl35998,241,s0,37.939,1,1
4,acl39110,110,s0,31.662,1,1
4,acl34594,176,s0,14.282,1,1
4,acl32152,188,s0,12.093,1,1
4,acl15989,56,s0,6.051,1,1
4,acl32320,58,s0,2.011,1,1
4,acl40916,156,s0,12.993,1,1
4,acl19898,54,s0,18.0,1,1
4,acl21613,381,s0,16.805,1,1
4,acl28896,60,s0,205.193,1,0
4,acl34207,219,s0,8.427,1,1
4,acl25249,155,s0,39.641,1,1
4,acl39489,343,s0,2.52,1,1
4,acl38387,104,s0,3.991,1,1
4,acl12234,125,s0,15.443,1,1
4,acl23022,142,s0,4.089,1,1
4,acl29877,198,s0,14.297,1,1
4,acl22237,201,s0,10.483,1,1
4,acl32338,234,s0,20.959,1,1
4,acl20912,26,s0,14.896,1,1
4,acl40778,1109,s0,47.045,1,1
4,acl35847,247,s0,11.657,1,1
4,acl25261,162,s0,31.754,1,1
4,acl41121,38,s0,9.223,1,1
4,acl11282,100,s0,8.788,1,1
4,acl29487,346,s0,232.403,1,1
4,acl23520,105,s0,28.267,1,1
4,acl39728,77,s0,43.729,1,1
4,acl21084,92,s0,62.857,1,1
4,acl27836,83,s0,13.338,1,1
4,acl33885,197,s0,44.666,1,1
4,acl37132,173,s0,17.727,1,1
4,acl27098,524,s0,49.106,1,1
4,acl35376,385,s0,46.282,1,1
4,acl27138,71,s0,70.36,1,1
4,acl34531,252,s0,17.865,1,1
4,acl33029,192,s0,16.397,1,1
4,acl39596,209,s0,19.812,1,1
4,acl25079,626,s0,12.603,1,1
4,acl18296,94,s0,62.211,1,0
4,acl21450,542,s0,5.787,1,1
4,acl40264,122,s0,25.259,1,1
4,acl24778,212,s0,55.888,1,1
4,acl22363,327,s0,3.722,1,1
4,acl28747,192,s0,10.133,1,1
4,acl11509,112,s0,4.401,1,1
4,acl27878,317,s0,64.83,1,1
4,acl12646,45,s0,2.213,1,1
4,acl24055,282,s0,3.528,1,1
4,acl12601,61,s0,4.769,1,1
4,acl13901,78,s0,12.96,1,1
4,acl26972,49,s0,2.316,1,1
4,acl26391,208,s0,13.968,1,1
4,acl37062,140,s0,7.921,1,1
4,acl40369,78,s0,5.824,1,1
4,acl28023,265,s0,3.906,1,1
4,acl25127,125,s0,35.608,1,1
4,acl38378,268,s0,19.551,1,1
4,acl33754,116,s0,10.468,1,1
4,acl30577,40,s0,5.821,0,1
4,acl39828,85,s0,6.196,0,1
4,acl23355,470,s0,112.484,0,0
4,acl26051,130,s0,3.432,0,1
4,acl17694,56,s0,6.043,0,1
4,acl23037,89,s0,100.661,0,1
4,acl14075,31,s0,4.624,0,1
4,acl33781,43,s0,4.735,0,1
4,acl32691,75,s0,25.405,0,1
4,acl30793,1043,s0,79.485,0,1
4,acl16835,79,s0,27.545,0,0
4,acl16920,48,s0,35.963,0,0
4,acl15110,147,s0,7.468,0,1
4,acl40003,26,s0,2.562,0,1
4,acl23463,245,s0,8.202,0,1
4,acl25832,137,s0,15.278,0,1
4,acl36912,151,s0,10.979,0,1
4,acl29644,121,s0,10.045,0,1
4,acl32419,121,s0,46.395,0,1
4,acl14392,19,s0,33.559,0,0
4,acl33083,138,s0,43.966,1,1
4,acl16227,100,s0,9.728,1,1
4,acl38368,330,s0,22.065,1,1
4,acl13770,66,s0,3.471,1,1
4,acl39220,217,s0,8.366,1,1
4,acl18765,116,s0,3.644,1,1
4,acl30271,329,s0,13.255,1,1
4,acl35392,545,s0,59.117,1,1
4,acl39665,177,s0,3.228,1,1
4,acl20761,75,s0,3.814,1,1
4,acl21441,148,s0,4.418,1,1
4,acl24717,174,s0,7.936,1,1
4,acl35653,284,s0,14.815,1,1
4,acl31309,116,s0,5.638,1,1
4,acl24222,131,s0,5.5,1,1
4,acl31347,164,s0,3.255,1,1
4,acl18675,60,s0,21.636,1,1
4,acl25421,161,s0,4.407,1,1
4,acl20587,273,s0,16.463,1,1
4,acl30446,505,s0,3.742,1,1
4,acl12947,98,s0,1.967,1,1
4,acl40869,180,s0,7.163,1,1
4,acl36046,237,s0,13.28,1,1
4,acl15850,101,s0,2.348,1,1
4,acl25133,80,s0,27.057,1,1
4,acl14397,21,s0,2.74,1,1
4,acl35453,471,s0,28.001,1,1
4,acl39011,344,s0,3.997,1,1
4,acl25046,413,s0,37.787,1,1
4,acl37329,192,s0,11.666,1,1
4,acl39860,122,s0,12.891,1,1
4,acl24397,210,s0,16.334,1,1
4,acl25612,90,s0,2.429,1,1
4,acl33117,241,s0,24.201,1,1
4,acl31324,210,s0,3.821,1,1
4,acl19290,86,s0,7.858,1,1
4,acl35311,160,s0,10.534,1,1
4,acl14275,48,s0,3.131,1,1
4,acl36053,416,s0,28.064,1,1
4,acl35253,283,s0,9.383,1,1
4,acl26662,97,s0,3.23,1,1
4,acl36831,45,s0,3.024,1,1
4,acl26925,280,s0,21.138,1,1
4,acl14095,105,s0,4.028,1,1
4,acl34330,162,s0,2.553,1,1
4,acl35558,604,s0,22.17,1,1
4,acl33550,135,s0,10.155,1,1
4,acl12341,110,s0,5.439,1,1
4,acl33769,142,s0,5.165,1,1
4,acl24468,203,s0,21.655,1,1
4,acl20688,82,s0,17.818,1,1
4,acl40838,294,s0,21.291,1,1
4,acl20996,28,s0,4.154,1,1
4,acl21547,122,s0,7.194,1,1
4,acl40382,209,s0,4.345,1,1
4,acl24412,389,s0,2.208,1,1
4,acl28944,111,s0,30.353,1,1
4,acl39935,78,s0,11.445,1,1
4,acl25415,232,s0,7.192,1,1
4,acl19292,90,s0,6.184,1,1
4,acl34723,393,s0,4.533,1,1
4,acl20529,46,s0,6.508,1,1
4,acl20524,51,s0,13.131,1,1
4,acl24491,799,s0,10.244,1,1
4,acl40895,102,s0,11.211,1,1
4,acl32808,118,s0,10.416,1,1
4,acl29704,228,s0,101.845,1,1
4,acl31301,92,s0,6.882,1,1
4,acl20431,49,s0,9.18,1,1
4,acl31221,291,s0,9.875,1,1
4,acl31318,165,s0,11.551,1,1
4,acl25715,463,s0,3.811,1,1
4,acl30455,98,s0,4.462,1,1
4,acl33441,157,s0,7.432,1,1
4,acl33132,119,s0,41.409,1,1
4,acl25909,534,s0,43.0,1,1
4,acl13363,73,s0,4.414,1,1
4,acl34827,380,s0,50.425,1,1
4,acl29100,92,s0,45.483,1,1
4,acl35759,322,s0,40.73,1,1
4,acl39128,31,s0,2.625,1,1
4,acl30101,142,s0,10.599,1,1
4,acl13691,182,s0,81.644,1,1
4,acl20799,101,s0,4.696,1,1
4,acl38762,75,s0,3.137,1,1
4,acl20959,80,s0,10.495,1,1
4,acl29898,154,s0,5.904,1,1
4,acl39507,158,s0,8.25,1,1
4,acl40075,127,s0,13.88,1,1
4,acl30589,182,s0,12.285,1,1
4,acl33927,201,s0,10.905,1,1
4,acl27960,132,s0,16.669,1,1
4,acl39631,134,s0,4.236,1,1
4,acl27146,162,s0,28.98,1,1
4,acl14399,23,s0,1.745,1,1
4,acl23290,140,s0,9.32,1,1
4,acl23744,262,s0,13.99,1,1
4,acl23836,142,s0,5.233,1,1
4,acl30699,171,s0,13.451,1,1
4,acl31544,32,s0,4.485,1,1
4,acl38249,175,s0,17.747,1,1
4,acl13424,119,s0,8.12,1,1
4,acl23190,381,s0,13.159,1,1
4,acl25431,199,s0,6.138,1,1
4,acl17084,95,s0,2.742,1,1
4,acl15087,71,s0,3.29,1,1
4,acl35813,379,s0,6.093,1,1
4,acl29372,55,s0,4.835,1,1
4,acl30833,447,s0,20.128,1,1
4,acl17075,44,s0,3.382,1,1
4,acl18846,117,s0,39.721,1,1
4,acl16495,52,s0,3.773,1,1
4,acl35774,64,s0,3.517,1,1
4,acl26596,106,s0,9.109,1,1
4,acl25388,233,s0,44.165,1,1
4,acl23289,140,s0,15.353,1,1
4,acl19914,88,s0,7.113,1,1
4,acl14203,49,s0,2.107,1,1
4,acl14409,25,s0,2.072,1,1
4,acl19807,43,s0,4.18,1,1
4,acl22207,194,s0,19.423,1,1
4,acl34885,93,s0,13.583,1,1
4,acl13524,52,s0,4.312,1,1
4,acl15332,138,s0,3.521,1,1
4,acl36325,141,s0,29.442,1,1
4,acl21400,60,s0,3.375,1,1
4,acl30480,510,s0,40.702,1,1
4,acl18112,55,s0,1.69,1,1
4,acl30587,180,s0,11.113,1,1
4,acl20671,71,s0,7.802,1,1
4,acl22349,151,s0,8.275,1,1
4,acl18698,101,s0,6.512,1,1
4,acl34839,177,s0,14.188,1,1
4,acl28833,332,s0,14.29,1,1
4,acl24023,64,s0,3.893,1,1
4,acl22452,82,s0,7.039,1,1
4,acl18213,107,s0,8.166,1,1
4,acl40853,529,s0,25.653,1,1
4,acl26450,186,s0,8.564,1,1
4,acl33067,287,s0,17.51,1,1
4,acl13271,273,s0,67.905,1,1
4,acl38091,252,s0,3.632,1,1
4,acl25676,64,s0,5.69,1,1
4,acl35575,318,s0,20.854,1,1
4,acl40466,196,s0,12.776,1,1
4,acl19495,71,s0,2.651,1,1
4,acl16281,69,s0,2.956,1,1
4,acl40370,191,s0,4.306,1,1
4,acl35693,128,s0,7.301,1,1
4,acl12246,49,s0,3.772,1,1
4,acl35698,240,s0,11.912,1,1
4,acl37164,143,s0,7.532,1,1
4,acl21378,50,s0,4.258,1,1
4,acl35126,342,s0,9.852,1,1
4,acl15059,43,s0,2.577,1,1
4,acl41158,215,s0,4.109,1,1
4,acl20276,105,s0,7.905,1,1
4,acl22215,196,s0,23.849,1,1
4,acl33701,132,s0,4.541,1,1
4,acl14413,23,s0,1.38,1,1
4,acl25448,295,s0,40.455,1,1
4,acl16202,75,s0,7.016,1,1
4,acl18770,90,s0,1.985,1,1
4,acl34832,83,s0,5.064,1,1
4,acl25829,469,s0,15.874,1,1
4,acl39556,238,s0,46.882,1,1
4,acl18783,99,s0,95.943,1,1
4,acl23370,421,s0,16.3,1,1
4,acl36593,305,s0,106.92,1,1
4,acl40683,320,s0,29.582,1,1
4,acl24559,106,s0,1.683,1,1
4,acl15347,181,s0,3.778,1,1
4,acl40490,267,s0,1.886,1,1
4,acl34672,93,s0,8.879,1,1
4,acl40620,184,s0,7.058,1,1
4,acl36221,110,s0,12.753,1,1
4,acl35318,356,s0,18.086,1,1
4,acl26121,137,s0,1.993,1,1
4,acl20732,34,s0,2.392,1,1
4,acl11948,40,s0,2.798,1,1
4,acl39850,309,s0,21.614,1,1
4,acl11461,31,s0,4.428,1,1
4,acl20001,97,s0,16.153,1,1
4,acl19334,82,s0,4.51,1,1
4,acl16612,58,s0,8.192,1,1
4,acl12406,96,s0,1.995,1,1
4,acl38035,91,s0,12.329,1,1
4,acl23801,240,s0,8.056,1,1
4,acl13322,52,s0,18.442,1,1
4,acl14071,85,s0,3.31,1,1
4,acl15625,142,s0,16.401,1,1
4,acl25313,196,s0,17.016,1,1
4,acl16503,92,s0,8.117,1,1
4,acl40042,62,s0,6.16,1,1
4,acl21477,116,s0,8.074,1,1
4,acl20572,60,s0,2.764,1,1
4,acl16487,33,s0,2.686,1,1
4,acl14046,68,s0,3.408,1,1
4,acl31943,276,s0,4.964,1,1
4,acl19879,37,s0,2.134,1,1
4,acl15184,79,s0,28.108,1,1
4,acl28182,79,s0,6.008,1,1
4,acl20855,62,s0,4.058,1,1
4,acl24807,126,s0,3.698,1,1
4,acl14852,52,s0,2.363,1,1
4,acl14011,67,s0,2.944,1,1
4,acl19073,53,s0,5.263,1,1
4,acl21105,58,s0,5.269,1,1
4,acl15150,72,s0,12.92,1,1
4,acl31011,612,s0,7.67,1,1
4,acl18995,50,s0,2.443,1,1
4,acl12777,52,s0,2.951,1,1
4,acl14614,34,s0,2.488,1,1
4,acl18240,89,s0,5.661,1,1
4,acl18402,113,s0,7.963,1,1
4,acl20455,99,s0,5.976,1,1
4,acl28762,121,s0,3.572,1,1
4,acl17108,99,s0,1.952,1,1
4,acl15354,66,s0,3.541,1,1
4,acl13952,36,s0,3.749,1,1
4,acl11630,100,s0,8.513,1,1
4,acl15279,59,s0,2.027,1,1
4,acl25491,89,s0,5.894,1,1
4,acl39505,127,s0,8.474,1,1
4,acl11349,47,s0,3.096,1,1
4,acl13337,72,s0,6.545,1,1
4,acl15232,91,s0,10.799,1,1
4,acl14418,40,s0,1.704,1,1
4,acl11342,28,s0,1.739,1,1
4,acl14041,30,s0,3.257,1,1
4,acl28578,171,s0,8.293,1,1
4,acl24421,329,s0,9.932,1,1
4,acl12433,63,s0,2.749,1,1
4,acl16522,94,s0,7.929,1,1
4,acl20075,94,s0,2.245,1,1
4,acl20323,42,s0,3.5,1,1
4,acl14704,31,s0,2.441,1,1
4,acl17086,56,s0,3.611,1,1
4,acl20396,146,s0,4.765,1,1
4,acl27693,119,s0,11.077,1,1
4,acl14009,66,s0,7.077,1,1
4,acl15301,50,s0,5.099,1,1
4,acl22306,141,s0,7.363,1,1
4,acl15202,137,s0,12.825,1,1
4,acl12374,177,s0,3.818,1,1
4,acl23805,68,s0,4.306,1,1
4,acl27075,64,s0,2.477,1,1
4,acl16548,38,s0,2.2,1,1
4,acl25927,263,s0,121.362,1,1
4,acl21404,121,s0,8.963,1,1
4,acl11695,55,s0,7.566,1,1
4,acl38230,163,s0,12.228,1,1
4,acl16236,61,s0,18.089,1,1
4,acl12999,17,s0,1.778,1,1
4,acl15196,43,s0,5.397,1,1
4,acl40609,345,s0,2.93,1,1
4,acl11746,105,s0,3.495,1,1
4,acl38819,179,s0,15.859,1,1
4,acl24683,175,s0,13.653,1,1
4,acl14053,72,s0,5.214,1,1
4,acl34854,439,s0,54.565,1,1
4,acl25975,157,s0,11.034,1,1
4,acl13344,63,s0,4.356,1,1
4,acl24980,62,s0,7.914,1,1
4,acl13949,64,s0,5.043,1,1
4,acl11669,48,s0,5.72,1,1
4,acl25305,64,s0,12.971,1,1
4,acl19000,78,s0,8.359,1,1
4,acl12366,65,s0,3.254,1,1
4,acl13716,144,s0,8.743,1,1
4,acl13975,64,s0,6.005,1,1
4,acl27257,55,s0,9.007,1,1
4,acl36413,266,s0,4.533,1,1
4,acl12658,73,s0,4.808,1,1
4,acl28729,160,s0,10.217,1,1
4,acl13636,46,s0,3.949,1,1
4,acl22456,234,s0,2.834,1,1
4,acl11296,189,s0,20.218,1,1
4,acl20173,41,s0,3.826,1,1
4,acl11778,27,s0,2.327,1,1
4,acl20004,53,s0,4.31,1,1
4,acl21051,67,s0,4.656,1,1
4,acl31987,26,s0,3.828,1,1
4,acl26452,328,s0,3.419,1,1
4,acl13927,49,s0,3.152,1,1
4,acl14330,32,s0,3.16,1,1
4,acl23110,131,s0,8.664,1,1
4,acl29873,63,s0,9.711,1,1
4,acl16241,72,s0,1.99,1,1
4,acl18792,204,s0,18.825,1,1
4,acl17092,78,s0,6.388,1,1
4,acl16019,91,s0,103.15,1,1
4,acl24707,30,s0,3.71,1,1
4,acl23213,147,s0,10.754,1,1
4,acl37805,115,s0,29.213,1,1
4,acl12062,93,s0,2.097,1,1
4,acl40601,69,s0,28.634,1,1
4,acl23601,106,s0,8.809,1,1
4,acl35711,372,s0,12.875,1,1
4,acl26574,67,s0,14.946,1,1
4,acl33726,178,s0,13.858,1,1
4,acl38053,264,s0,10.947,1,1
4,acl25908,274,s0,15.25,1,1
4,acl28343,166,s0,12.236,1,1
4,acl19174,91,s0,3.454,1,1
4,acl38060,309,s0,54.025,1,1
4,acl23099,688,s0,18.594,1,1
4,acl29366,398,s0,116.054,1,1
4,acl28790,123,s0,9.374,1,1
4,acl34961,307,s0,6.747,1,1
4,acl33908,309,s0,18.306,1,1
4,acl38063,164,s0,2.05,1,1
4,acl22286,126,s0,14.564,1,1
4,acl29546,21,s0,37.261,1,1
4,acl19268,57,s0,18.203,1,1
4,acl38097,109,s0,10.19,1,1
4,acl36074,126,s0,8.751,1,1
4,acl21622,74,s0,5.406,1,1
4,acl39534,281,s0,17.415,1,1
4,acl37019,240,s0,7.02,1,1
4,acl29666,259,s0,8.327,1,1
4,acl33723,57,s0,4.573,1,1
4,acl19863,59,s0,11.779,1,1
4,acl26645,177,s0,8.639,1,1
4,acl24434,346,s0,16.595,1,1
4,acl28188,55,s0,7.681,1,1
4,acl35988,117,s0,5.583,1,1
4,acl33693,195,s0,19.818,1,1
4,acl28337,107,s0,3.04,1,1
4,acl41211,33,s0,2.197,1,1
4,acl20815,38,s0,3.532,1,1
4,acl16460,130,s0,6.179,1,1
4,acl23752,519,s0,4.279,1,1
4,acl32317,27,s0,53.609,1,1
4,acl21198,160,s0,6.421,1,1
4,acl36837,184,s0,21.066,1,1
4,acl40393,90,s0,11.55,1,1
4,acl39371,61,s0,2.875,1,1
4,acl23151,82,s0,9.016,1,1
4,acl33938,874,s0,10.431,1,1
4,acl20752,98,s0,64.214,1,1
4,acl40920,82,s0,7.106,1,1
4,acl16528,163,s0,4.306,1,1
4,acl18502,16,s0,4.238,1,1
4,acl19441,55,s0,3.291,1,1
4,acl39518,110,s0,8.076,1,1
4,acl36330,158,s0,29.334,1,1
4,acl12500,88,s0,19.276,1,1
4,acl23357,330,s0,59.921,1,1
4,acl21654,194,s0,10.275,1,1
4,acl22612,301,s0,21.779,1,1
4,acl29304,216,s0,9.817,1,1
4,acl28292,146,s0,22.556,1,1
4,acl11423,80,s0,8.795,1,1
4,acl29082,152,s0,4.094,1,1
4,acl12909,10,s0,10.875,1,1
4,acl31622,117,s0,34.209,1,1
4,acl15264,34,s0,1.581,1,1
4,acl19099,195,s0,1.603,1,1
4,acl40487,88,s0,9.716,1,1
4,acl27656,139,s0,8.031,1,1
4,acl28455,533,s0,8.915,1,1
4,acl40917,218,s0,68.421,1,1
4,acl38503,256,s0,10.035,1,1
4,acl38805,122,s0,11.628,1,1
4,acl32265,78,s0,11.723,1,1
4,acl36522,311,s0,10.835,1,1
4,acl26778,87,s0,7.22,1,1
4,acl24512,225,s0,25.431,1,1
4,acl34550,141,s0,8.92,1,1
4,acl15128,54,s0,8.899,1,1
4,acl19405,59,s0,22.946,1,1
4,acl16608,85,s0,4.654,1,1
4,acl19229,84,s0,11.155,1,1
4,acl11307,32,s0,2.251,1,1
4,acl26278,143,s0,7.993,1,1
4,acl38432,306,s0,21.974,1,1
4,acl41154,59,s0,7.497,1,1
4,acl36492,199,s0,7.818,1,1
4,acl24955,344,s0,23.316,1,1
4,acl11935,68,s0,20.266,1,1
4,acl32976,78,s0,5.906,1,1
4,acl16708,64,s0,3.544,1,1
4,acl19732,192,s0,40.584,1,1
4,acl20407,139,s0,16.251,1,1
4,acl40351,358,s0,12.371,1,1
4,acl12150,85,s0,130.282,1,1
4,acl26807,108,s0,21.223,1,1
4,acl13895,117,s0,6.697,1,1
4,acl30637,269,s0,10.744,1,1
4,acl23403,159,s0,8.153,1,1
4,acl36494,338,s0,29.293,1,1
4,acl33035,127,s0,7.63,1,1
4,acl37159,177,s0,48.707,1,1
4,acl30131,131,s0,1.912,1,1
4,acl21408,58,s0,2.833,1,1
4,acl19428,49,s0,5.137,1,1
4,acl23228,150,s0,25.443,1,1
4,acl20694,98,s0,3.352,1,1
4,acl26999,57,s0,7.709,1,1
4,acl32958,147,s0,7.45,1,1
4,acl26731,117,s0,6.698,1,1
4,acl33799,197,s0,4.887,1,1
4,acl32997,107,s0,25.2,1,1
4,acl33432,308,s0,45.915,1,1
4,acl32090,154,s0,5.985,1,1
4,acl34627,134,s0,35.429,1,1
4,acl12389,88,s0,3.886,1,1
4,acl41025,138,s0,15.33,1,1
4,acl27504,115,s0,45.849,1,1
4,acl25291,110,s0,10.57,1,1
4,acl24444,375,s0,23.007,1,1
4,acl11830,47,s0,4.774,1,1
4,acl16261,69,s0,2.575,1,1
4,acl26486,63,s0,1.743,1,1
4,acl21816,143,s0,31.873,1,1
4,acl36749,365,s0,34.729,1,1
4,acl18208,68,s0,13.367,1,1
4,acl30902,43,s0,3.742,1,1
4,acl32449,123,s0,8.019,1,1
4,acl17169,124,s0,19.439,1,1
4,acl23505,211,s0,40.954,1,0
4,acl20695,47,s0,7.006,1,1
4,acl14706,165,s0,1.954,1,1
4,acl28461,240,s0,15.564,1,1
4,acl30657,287,s0,11.19,1,1
4,acl35287,98,s0,13.007,1,1
4,acl26294,193,s0,20.707,1,1
4,acl19452,141,s0,2.87,1,1
4,acl27738,79,s0,6.819,1,1
4,acl35309,196,s0,1.791,1,1
4,acl29657,368,s0,6.952,1,1
4,acl26224,450,s0,5.853,1,1
4,acl12980,93,s0,6.199,1,1
4,acl31802,29,s0,12.827,1,1
4,acl21572,267,s0,6.852,1,1
4,acl26139,220,s0,10.681,1,1
4,acl38641,177,s0,16.981,1,1
4,acl35139,361,s0,42.828,1,1
4,acl39566,314,s0,5.184,1,1
4,acl37858,740,s0,67.161,1,1
4,acl17637,140,s0,8.795,1,1
4,acl16104,103,s0,11.817,1,1
4,acl38786,416,s0,5.406,1,1
4,acl37110,213,s0,54.552,1,1
4,acl14171,50,s0,3.795,1,1
4,acl26072,211,s0,8.66,1,1
4,acl30133,287,s0,32.929,1,1
4,acl24449,268,s0,10.199,1,1
4,acl25323,123,s0,7.727,1,1
4,acl17125,83,s0,7.019,1,1
4,acl31694,118,s0,108.661,1,1
4,acl36565,57,s0,8.562,1,1
4,acl38886,716,s0,17.888,1,1
4,acl24928,487,s0,19.07,1,1
4,acl19314,24,s0,1.746,1,1
4,acl17271,122,s0,30.992,1,1
4,acl35681,463,s0,18.012,1,1
4,acl27089,247,s0,3.006,1,1
4,acl19348,43,s0,28.12,1,1
4,acl31071,98,s0,14.26,1,1
4,acl30878,94,s0,17.271,1,1
4,acl26117,992,s0,9.326,1,1
4,acl26337,408,s0,15.402,1,1
4,acl35326,82,s0,6.131,1,1
4,acl19323,52,s0,2.136,1,1
4,acl27854,82,s0,3.377,1,1
4,acl23112,438,s0,14.862,1,1
4,acl34348,463,s0,32.065,1,1
4,acl13733,60,s0,4.334,1,1
4,acl34209,148,s0,252.308,1,1
4,acl18628,129,s0,39.896,1,1
4,acl38620,116,s0,301.615,1,1
4,acl19166,158,s0,54.296,1,0
4,acl26571,91,s0,8.893,1,1
4,acl37128,199,s0,48.626,1,1
4,acl16409,60,s0,10.348,1,1
4,acl21259,96,s0,8.419,1,1
4,acl24146,130,s0,12.42,1,1
4,acl36251,621,s0,84.454,1,1
4,acl34205,135,s0,9.071,1,1
4,acl35655,200,s0,9.18,1,1
4,acl27032,62,s0,34.618,1,0
4,acl22703,57,s0,52.576,1,1
4,acl31449,158,s0,12.835,1,1
4,acl39356,451,s0,21.609,1,1
4,acl30898,98,s0,3.499,1,1
4,acl13177,163,s0,10.96,1,1
4,acl26271,195,s0,13.465,1,1
4,acl17508,186,s0,27.942,1,1
4,acl25980,139,s0,25.31,1,1
4,acl40411,119,s0,4.494,1,1
4,acl41049,167,s0,29.917,1,1
4,acl36102,438,s0,24.539,1,1
4,acl25060,673,s0,97.67,1,1
4,acl35383,312,s0,29.198,1,1
4,acl31983,71,s0,4.653,1,1
4,acl27422,442,s0,26.131,1,1
4,acl39118,59,s0,7.106,1,1
4,acl12966,81,s0,4.668,1,1
4,acl20150,102,s0,13.884,1,1
4,acl23185,196,s0,27.632,1,1
4,acl16130,214,s0,6.387,1,1
4,acl37449,162,s0,58.838,1,1
4,acl19515,129,s0,11.687,1,1
4,acl39174,100,s0,27.329,1,1
4,acl22870,345,s0,109.338,1,1
4,acl12978,124,s0,23.404,1,1
4,acl17557,205,s0,158.196,1,1
4,acl14990,183,s0,36.923,1,1
4,acl28096,139,s0,14.766,1,1
4,acl40660,745,s0,57.505,1,1
4,acl33424,620,s0,65.403,1,1
